Det File Crosshead Load1 Load2 sampX sampY I0 Trans  dH1 ddH1 dV1 ddV1 dXY1 ddXY1 PeakInt1 mFWHM1 dHplus1 dHminus1  dH2 ddH2 dV2 ddV2 dXY2 ddXY2 PeakInt2 mFWHM2 dHplus2 dHminus2  dH3 ddH3 dV3 ddV3 dXY3 ddXY3 PeakInt3 mFWHM3 dHplus3 dHminus3  dH4 ddH4 dV4 ddV4 dXY4 ddXY4 PeakInt4 mFWHM4 dHplus4 dHminus4 dH5 ddH5 dV5 ddV5 dXY5 ddXY5 PeakInt5 mFWHM5 dHplus5 dHminus5 
5 5878 -25.628800 1787.760000 1700.470000 8.900000 0.199998 3.216783e+08 0.249362 1.987566 0.000066 1.986892 0.000105 1.987363 0.000280 1274.245414 2.742155 1.980556 1.994627 1.405863 0.000039 1.405729 0.000039 1.405703 0.000033 298.189401 2.729496 1.402501 1.409242 0.994478 0.000027 0.994178 0.000024 0.994403 0.000014 129.254424 3.196454 0.992488 0.996477 0.889489 0.000113 0.889268 0.000021 0.889477 0.000022 144.371837 3.677090 0.887755 0.891231 0.811973 0.000020 0.811752 0.000033 0.812001 0.000020 35.432131 3.644004 0.810536 0.813416
5 5879 -25.628700 1788.110000 1702.360000 9.600000 0.199998 3.211189e+08 0.250058 1.986946 0.000066 1.986147 0.000120 1.986498 0.000334 1273.759677 2.709784 1.980155 1.993784 1.405331 0.000035 1.405044 0.000044 1.405191 0.000032 296.456343 2.705492 1.401928 1.408750 0.994101 0.000022 0.993770 0.000030 0.994016 0.000017 135.183873 3.158234 0.992150 0.996060 0.889129 0.000069 0.888860 0.000020 0.889054 0.000021 144.656887 3.651631 0.887323 0.890943 0.811625 0.000025 0.811464 0.000030 0.811651 0.000021 34.030773 3.636151 0.810141 0.813114
5 5880 -25.628700 1788.860000 1699.340000 10.300000 0.199998 3.216783e+08 0.248783 1.986102 0.000083 1.985459 0.000141 1.985277 0.000256 1253.907360 2.754787 1.979302 1.992949 1.404678 0.000038 1.404324 0.000042 1.404638 0.000032 293.233542 2.691429 1.401317 1.408055 0.993701 0.000023 0.993310 0.000025 0.993451 0.000018 132.015895 3.197128 0.991697 0.995714 0.888714 0.000081 0.888480 0.000020 0.888662 0.000020 142.983160 3.697164 0.886841 0.890595 0.811281 0.000018 0.811075 0.000023 0.811412 0.000021 34.168555 3.584562 0.809834 0.812733
5 5881 -25.628800 1789.810000 1701.540000 11.000000 0.199998 3.222378e+08 0.248119 1.985159 0.000063 1.984476 0.000149 1.984639 0.000172 1224.316771 2.786064 1.978097 1.992272 1.404196 0.000037 1.403842 0.000049 1.404062 0.000035 301.015387 2.690602 1.400800 1.407608 0.993301 0.000020 0.992852 0.000022 0.993149 0.000015 134.378031 3.176280 0.991360 0.995251 0.888304 0.000065 0.888055 0.000019 0.888189 0.000018 142.035392 3.717334 0.886334 0.890283 0.810982 0.000023 0.810898 0.000045 0.811002 0.000019 35.359719 3.574618 0.809526 0.812444
5 5882 -25.628800 1788.080000 1700.290000 11.700000 0.199998 3.219580e+08 0.248190 1.984245 0.000079 1.983676 0.000347 1.984021 0.000053 1220.120191 2.809739 1.976985 1.991559 1.403704 0.000039 1.403085 0.000043 1.403430 0.000032 304.707782 2.703923 1.400318 1.407106 0.992807 0.000022 0.992420 0.000022 0.992754 0.000017 132.272722 3.175379 0.990840 0.994782 0.887850 0.000068 0.887682 0.000019 0.887869 0.000019 145.431869 3.781779 0.885792 0.889918 0.810728 0.000024 0.810435 0.000033 0.810673 0.000015 33.981307 3.599211 0.809260 0.812202
5 5883 -25.628800 1788.640000 1697.660000 12.400000 0.199998 3.219580e+08 0.247756 1.983454 0.000107 1.982581 0.000459 1.983345 0.000157 1230.211852 2.774449 1.976075 1.990888 1.403042 0.000038 1.402523 0.000047 1.402825 0.000031 295.639639 2.705824 1.399652 1.406448 0.992490 0.000026 0.991937 0.000028 0.992339 0.000016 132.490429 3.162218 0.990496 0.994492 0.887208 0.000030 0.887254 0.000019 0.887457 0.000014 149.148870 3.741142 0.885016 0.889412 0.810424 0.000019 0.810126 0.000059 0.810363 0.000016 34.800165 3.624664 0.808999 0.811854
5 5884 -25.628700 1789.060000 1699.150000 13.100000 0.199998 3.222378e+08 0.247222 1.982745 0.000070 1.981764 0.000259 1.982504 0.000273 1254.266962 2.742451 1.975683 1.989858 1.402667 0.000039 1.401818 0.000044 1.402356 0.000033 288.460173 2.708442 1.399281 1.406070 0.992076 0.000025 0.991650 0.000026 0.991960 0.000015 134.116331 3.159228 0.990109 0.994052 0.886886 0.000016 0.886916 0.000021 0.887075 0.000016 149.186474 3.730953 0.884956 0.888826 0.810077 0.000019 0.809690 0.000052 0.810046 0.000020 33.602778 3.585379 0.808659 0.811499
5 5885 -25.628500 1788.660000 1699.840000 13.800000 0.199998 3.215385e+08 0.246774 1.982186 0.000069 1.981027 0.000250 1.981549 0.000320 1209.261174 2.715316 1.975354 1.989066 1.402050 0.000040 1.401169 0.000046 1.401598 0.000032 299.414147 2.711130 1.398686 1.405430 0.991754 0.000025 0.991106 0.000028 0.991461 0.000015 130.084507 3.197230 0.989772 0.993745 0.886665 0.000015 0.886538 0.000022 0.886661 0.000017 150.264339 3.670753 0.884794 0.888544 0.809750 0.000019 0.809412 0.000046 0.809680 0.000017 35.077770 3.578136 0.808301 0.811203
5 5886 -25.628800 1789.020000 1700.440000 14.500000 0.199998 3.215385e+08 0.246252 1.981455 0.000094 1.980328 0.000308 1.980553 0.000279 1200.390508 2.749864 1.974776 1.988180 1.401547 0.000041 1.400515 0.000047 1.401035 0.000034 287.015626 2.706699 1.398192 1.404920 0.991379 0.000024 0.990718 0.000020 0.991061 0.000015 129.338808 3.169613 0.989443 0.993323 0.886517 0.000015 0.886056 0.000019 0.886438 0.000017 152.953244 3.629875 0.884764 0.888276 0.809476 0.000025 0.809143 0.000107 0.809318 0.000024 33.218100 3.620882 0.807995 0.810963
5 5887 -25.628600 1789.640000 1701.870000 8.200000 0.279996 3.220979e+08 0.251324 1.988116 0.000080 1.987738 0.000094 1.988206 0.000155 1200.335928 2.816872 1.980822 1.995465 1.406470 0.000039 1.406135 0.000047 1.406411 0.000036 296.799568 2.729633 1.403017 1.409941 0.994844 0.000028 0.994594 0.000027 0.994801 0.000018 131.917001 3.194536 0.992831 0.996864 0.889909 0.000077 0.889634 0.000021 0.889898 0.000025 139.918142 3.626672 0.888196 0.891630 0.812316 0.000019 0.812148 0.000027 0.812363 0.000017 33.785611 3.635263 0.810848 0.813789
5 5888 -25.628500 1789.550000 1699.650000 8.900000 0.279996 3.211189e+08 0.251016 1.987552 0.000064 1.986986 0.000103 1.987359 0.000298 1228.920931 2.760016 1.980490 1.994666 1.405994 0.000040 1.405562 0.000046 1.405748 0.000032 302.584007 2.723362 1.402603 1.409400 0.994432 0.000022 0.994237 0.000025 0.994332 0.000015 136.409525 3.205586 0.992455 0.996416 0.889497 0.000136 0.889293 0.000020 0.889492 0.000019 144.704460 3.642646 0.887776 0.891225 0.811990 0.000020 0.811784 0.000035 0.811991 0.000017 33.739979 3.656419 0.810518 0.813468
5 5889 -25.628800 1788.310000 1702.040000 9.600000 0.279996 3.213986e+08 0.250131 1.986916 0.000075 1.986208 0.000117 1.986387 0.000336 1231.715577 2.701502 1.980066 1.993812 1.405437 0.000036 1.404930 0.000044 1.405132 0.000030 295.984978 2.705441 1.402011 1.408881 0.994038 0.000021 0.993745 0.000023 0.993970 0.000016 127.885204 3.183236 0.992087 0.995997 0.889131 0.000083 0.888871 0.000017 0.889063 0.000018 144.562335 3.668787 0.887319 0.890950 0.811684 0.000020 0.811491 0.000034 0.811686 0.000016 35.073966 3.612248 0.810243 0.813131
5 5890 -25.628600 1789.910000 1699.700000 10.300000 0.279996 3.219580e+08 0.250449 1.985977 0.000069 1.985423 0.000157 1.985520 0.000294 1250.857310 2.770548 1.979182 1.992818 1.404739 0.000037 1.404420 0.000045 1.404537 0.000036 305.165667 2.708660 1.401305 1.408189 0.993674 0.000023 0.993291 0.000022 0.993558 0.000019 131.211498 3.171716 0.991723 0.995632 0.888718 0.000075 0.888482 0.000019 0.888630 0.000018 143.713364 3.720551 0.886799 0.890645 0.811267 0.000022 0.811120 0.000039 0.811324 0.000017 34.926050 3.604386 0.809808 0.812731
5 5891 -25.628800 1789.760000 1701.280000 11.000000 0.279996 3.208392e+08 0.250363 1.985117 0.000067 1.984449 0.000117 1.984635 0.000189 1227.434238 2.792315 1.978076 1.992209 1.404209 0.000040 1.403763 0.000047 1.404080 0.000034 298.829869 2.703668 1.400832 1.407603 0.993245 0.000019 0.992877 0.000020 0.993149 0.000016 134.196753 3.179495 0.991264 0.995235 0.888258 0.000091 0.888090 0.000016 0.888255 0.000017 144.221930 3.731023 0.886188 0.890338 0.811005 0.000019 0.810813 0.000043 0.810967 0.000015 34.310836 3.537950 0.809583 0.812432
5 5892 -25.628600 1789.930000 1700.760000 11.700000 0.279996 3.202797e+08 0.249520 1.984219 0.000094 1.983640 0.000380 1.983951 0.000051 1225.530123 2.812031 1.976879 1.991614 1.403642 0.000041 1.403081 0.000044 1.403380 0.000030 286.912769 2.698537 1.400304 1.406996 0.992785 0.000020 0.992476 0.000027 0.992727 0.000015 129.954090 3.215130 0.990795 0.994784 0.887929 0.000083 0.887657 0.000015 0.887868 0.000021 146.623251 3.802814 0.885883 0.889985 0.810734 0.000020 0.810355 0.000033 0.810691 0.000019 34.337978 3.602669 0.809307 0.812165
5 5893 -25.628700 1791.000000 1701.270000 12.400000 0.279996 3.213986e+08 0.249202 1.983524 0.000146 1.982421 0.000298 1.983282 0.000171 1246.755389 2.787242 1.976186 1.990917 1.403126 0.000039 1.402605 0.000047 1.402896 0.000031 290.554363 2.719537 1.399736 1.406533 0.992480 0.000023 0.991994 0.000018 0.992362 0.000020 132.639694 3.172981 0.990497 0.994472 0.887203 0.000042 0.887297 0.000020 0.887392 0.000016 147.324959 3.785724 0.884956 0.889461 0.810408 0.000020 0.810130 0.000057 0.810340 0.000019 33.817999 3.559033 0.808986 0.811836
5 5894 -25.628700 1790.650000 1699.350000 13.100000 0.279996 3.212587e+08 0.248527 1.982727 0.000080 1.981798 0.000258 1.982470 0.000276 1263.546509 2.728484 1.975673 1.989832 1.402504 0.000040 1.401654 0.000050 1.402209 0.000033 288.643323 2.682902 1.399158 1.405866 0.992077 0.000022 0.991577 0.000020 0.991894 0.000015 132.792699 3.169336 0.990106 0.994057 0.886787 0.000018 0.886917 0.000020 0.887036 0.000014 150.217876 3.725040 0.884859 0.888724 0.810067 0.000018 0.809702 0.000060 0.810076 0.000022 33.517467 3.612711 0.808634 0.811504
5 5895 -25.628700 1789.830000 1701.470000 13.800000 0.279996 3.208392e+08 0.247399 1.982201 0.000098 1.981054 0.000392 1.981593 0.000319 1204.209964 2.719266 1.975403 1.989047 1.402102 0.000043 1.401166 0.000047 1.401693 0.000034 297.167042 2.704593 1.398789 1.405432 0.991789 0.000025 0.991111 0.000023 0.991524 0.000016 128.738876 3.198483 0.989824 0.993762 0.886743 0.000014 0.886525 0.000021 0.886736 0.000015 151.596106 3.666292 0.884900 0.888594 0.809726 0.000021 0.809374 0.000047 0.809768 0.000019 34.607278 3.575811 0.808285 0.811172
5 5896 -25.628700 1788.510000 1700.640000 14.500000 0.279996 3.212587e+08 0.246582 1.981374 0.000200 1.980292 0.000523 1.980581 0.000292 1186.834248 2.744091 1.974803 1.987988 1.401472 0.000043 1.400563 0.000044 1.400981 0.000033 291.984368 2.711559 1.398153 1.404808 0.991310 0.000025 0.990663 0.000024 0.991065 0.000016 127.903020 3.207651 0.989387 0.993242 0.886675 0.000016 0.886092 0.000021 0.886508 0.000016 151.578633 3.666844 0.884888 0.888470 0.809405 0.000026 0.809038 0.000046 0.809342 0.000017 34.121928 3.601220 0.807947 0.810870
